10:(10,12),(21,11),(10,7),(17,16),(7,22),(21,9),(22,14),(20,6),(25,9),(6,17),(29,22),(15,24),(6,13),(6,9),(18,23),(9,19),(22,16),(25,4),(28,16),(18,17),(24,18),(12,19),(20,27),(16,6),(14,18),(24,22),(20,8),(24,12),(21,8),(24,28),(25,24),(18,1),(7,17),(23,8),(11,10),(15,17),(16,21),(14,11),(11,5),(14,29),(8,18),(21,13),(6,12),(24,10),(18,22),(16,29),(17,4),(14,24),(30,20),(13,7),(19,20),(15,23),(10,24),(9,3),(16,22),(16,16),(8,5),(22,9),(16,24),(6,16),(20,12),(21,23),(26,14),(16,20),(19,25),(14,17),(9,16),(11,20),(6,26),(20,19),(17,23),(16,7),(29,17),(21,7),(13,8),(9,20),(22,11),(24,24),(3,9),(14,23),(26,11),(8,17),(25,7),(12,6),(8,24),(5,20),(2,11),(8,20),(26,18),(9,22),(19,23),(20,13),(10,20),(15,31),(13,24),(10,15),(25,16),(9,25),(22,4),(6,15),(8,22),(24,5),(21,22),(19,22),(18,18),(22,6),(11,25),(7,18),(13,25),(22,7),(10,22),(14,16),(16,5),(5,9),(13,9),(13,16),(9,1),(24,25),(13,14),(20,22),(20,18),(16,19),(13,13),(5,14),(6,14),(10,19),(19,14),(16,17),(15,26),(22,8),(19,24),(11,19),(20,24),(13,20),(16,4),(24,11),(12,3),(12,10),(10,11),(2,25),(10,9),(15,14),(17,28),(5,13),(15,27),(10,13),(8,6),(8,21),(7,23),(10,25),(20,21),(3,16),(23,6),(13,6),(25,10),(10,30),(29,18),(27,10),(12,21),(26,20),(23,2),(8,19),(28,13),(25,29),(18,27),(4,13),(17,25),(8,16),(21,16),(11,24),(29,21),(24,27),(23,21),(23,5),(15,13),(10,23),(21,20),(11,3),(19,1),(28,4),(3,29),(9,24),(24,26),(10,21),(14,6),(19,12),(8,27),(29,16),(20,17),(18,13),(15,19),(7,16),(28,10),(12,14),(6,25),(26,21),(2,20),(27,20),(7,19),(18,21),
11:(10,13),(21,12),(11,7),(17,17),(7,21),(20,9),(23,14),(19,6),(25,9),(7,17),(28,22),(15,23),(7,13),(5,9),(17,23),(10,19),(23,16),(25,5),(29,16),(18,17),(24,19),(13,19),(20,28),(16,5),(13,18),(24,23),(21,8),(23,12),(21,7),(23,28),(24,24),(17,1),(8,17),(24,8),(12,10),(14,17),(16,22),(14,10),(10,5),(14,28),(9,18),(20,13),(6,13),(25,10),(18,23),(15,29),(18,4),(13,24),(30,20),(12,7),(18,20),(14,23),(10,24),(10,3),(17,22),(17,16),(8,5),(21,9),(15,24),(6,17),(20,12),(21,22),(26,13),(16,21),(20,25),(14,18),(9,17),(11,19),(6,25),(19,19),(17,24),(15,7),(29,18),(20,7),(13,9),(8,20),(22,12),(23,24),(3,8),(14,24),(26,12),(8,18),(25,8),(13,6),(8,23),(5,21),(2,12),(8,21),(26,17),(10,22),(19,22),(19,13),(10,20),(16,31),(13,23),(10,16),(25,16),(10,25),(23,4),(7,15),(9,22),(23,5),(21,21),(18,22),(18,19),(21,6),(11,24),(7,19),(13,25),(22,8),(11,22),(13,16),(16,4),(5,10),(14,9),(13,15),(10,1),(24,25),(14,14),(20,22),(20,19),(16,18),(14,13),(6,14),(6,15),(10,18),(18,14),(16,17),(16,26),(23,8),(19,23),(11,18),(19,24),(14,20),(17,4),(24,12),(13,3),(12,11),(10,11),(2,24),(10,10),(16,14),(18,28),(5,14),(16,27),(10,14),(9,6),(8,22),(7,24),(11,25),(20,21),(4,16),(22,6),(13,5),(25,11),(9,30),(30,18),(27,11),(11,21),(25,20),(23,2),(9,19),(27,13),(25,28),(17,27),(5,13),(18,25),(9,16),(22,16),(11,23),(29,20),(24,28),(22,21),(23,6),(15,14),(10,23),(20,20),(11,3),(18,1),(29,4),(2,29),(9,23),(23,26),(10,21),(14,7),(19,12),(8,26),(29,17),(21,17),(17,13),(14,19),(8,16),(28,10),(12,14),(5,25),(25,21),(1,20),(27,20),(6,19),(18,21),
12:(10,14),(21,13),(11,8),(17,16),(7,20),(19,9),(23,13),(18,6),(24,9),(7,16),(27,22),(14,23),(8,13),(4,9),(17,22),(11,19),(22,16),(24,5),(29,17),(17,17),(25,19),(13,20),(19,28),(15,5),(13,19),(24,23),(22,8),(22,12),(21,7),(23,27),(23,24),(16,1),(8,18),(24,8),(12,10),(13,17),(16,23),(14,9),(10,4),(14,27),(9,17),(19,13),(7,13),(25,10),(18,24),(14,29),(18,3),(12,24),(30,20),(11,7),(17,20),(13,23),(10,24),(11,3),(18,22),(17,15),(8,5),(20,9),(15,23),(7,17),(21,12),(20,22),(27,13),(16,21),(21,25),(14,17),(9,16),(11,18),(7,25),(18,19),(17,25),(14,7),(29,19),(19,7),(13,10),(8,21),(22,13),(22,24),(3,7),(14,24),(26,13),(7,18),(25,9),(14,6),(8,22),(5,22),(2,13),(7,21),(26,16),(10,21),(19,21),(18,13),(10,19),(17,31),(12,23),(10,16),(25,16),(11,25),(23,5),(7,15),(9,21),(23,6),(22,21),(18,21),(18,20),(20,6),(11,23),(8,19),(13,25),(22,9),(10,22),(12,16),(16,3),(6,10),(13,9),(13,14),(11,1),(24,24),(15,14),(19,22),(21,19),(16,17),(15,13),(6,13),(6,16),(10,17),(17,14),(16,16),(17,26),(23,9),(18,23),(10,18),(19,23),(15,20),(16,4),(24,13),(13,3),(12,12),(10,12),(2,23),(10,11),(16,15),(18,28),(5,15),(15,27),(10,15),(9,7),(9,22),(8,24),(12,25),(21,21),(5,16),(21,6),(12,5),(25,12),(8,30),(30,17),(26,11),(11,20),(24,20),(23,2),(9,19),(27,14),(25,27),(16,27),(5,14),(19,25),(8,16),(22,15),(10,23),(29,20),(24,28),(23,21),(22,6),(16,14),(9,23),(20,19),(11,4),(17,1),(30,4),(2,28),(9,24),(22,26),(11,21),(13,7),(19,12),(8,25),(29,18),(22,17),(16,13),(14,19),(8,17),(28,10),(12,14),(5,26),(24,21),(1,21),(27,20),(7,19),(17,21),
13:(9,14),(20,13),(11,9),(17,17),(7,19),(18,9),(24,13),(17,6),(25,9),(7,15),(26,22),(13,23),(8,12),(3,9),(17,21),(11,18),(23,16),(24,6),(29,18),(16,17),(25,20),(14,20),(18,28),(14,5),(13,20),(24,22),(23,8),(21,12),(21,6),(23,26),(22,24),(15,1),(8,19),(24,8),(12,10),(12,17),(16,24),(13,9),(9,4),(13,27),(10,17),(19,12),(8,13),(24,10),(18,25),(14,29),(19,3),(11,24),(30,20),(11,8),(16,20),(13,24),(10,25),(11,3),(19,22),(18,15),(8,5),(19,9),(14,23),(8,17),(21,11),(20,21),(26,13),(16,21),(22,25),(14,17),(8,16),(11,17),(7,24),(17,19),(16,25),(14,6),(29,20),(19,7),(14,10),(7,21),(23,13),(22,23),(3,6),(14,24),(26,14),(7,17),(25,10),(15,6),(8,21),(5,23),(2,14),(7,20),(26,15),(11,21),(19,20),(18,13),(10,18),(17,31),(11,23),(9,16),(25,16),(12,25),(24,5),(6,15),(9,20),(23,5),(22,20),(18,20),(17,20),(19,6),(10,23),(8,20),(13,25),(21,9),(9,22),(11,16),(16,2),(6,11),(13,10),(13,13),(12,1),(24,23),(16,14),(19,23),(20,19),(15,17),(15,12),(7,13),(6,17),(10,16),(17,13),(17,16),(18,26),(23,10),(18,22),(9,18),(18,23),(15,19),(16,4),(24,14),(13,3),(12,13),(10,13),(2,22),(10,12),(16,16),(18,27),(5,16),(15,26),(11,15),(9,8),(9,23),(8,23),(12,24),(21,22),(6,16),(20,6),(11,5),(25,13),(8,30),(30,16),(26,12),(11,19),(24,19),(23,2),(10,19),(27,15),(25,27),(15,27),(6,14),(20,25),(7,16),(23,15),(10,22),(28,20),(24,28),(22,21),(22,7),(16,15),(9,24),(19,19),(10,4),(16,1),(30,3),(1,28),(10,24),(22,27),(11,22),(14,7),(19,11),(8,24),(29,19),(22,16),(15,13),(13,19),(8,18),(28,10),(12,14),(6,26),(24,20),(1,22),(27,20),(7,18),(18,21),
14:(9,15),(20,14),(11,10),(18,17),(6,19),(17,9),(25,13),(17,7),(25,9),(7,16),(26,21),(12,23),(9,12),(3,10),(17,20),(12,18),(23,17),(23,6),(29,19),(15,17),(26,20),(14,21),(17,28),(14,4),(13,21),(23,22),(24,8),(20,12),(21,6),(22,26),(22,23),(15,0),(8,20),(24,9),(12,10),(11,17),(15,24),(13,8),(8,4),(12,27),(10,16),(19,11),(8,12),(25,10),(18,26),(14,29),(20,3),(11,23),(30,20),(10,8),(15,20),(13,25),(10,25),(11,3),(20,22),(18,14),(8,5),(18,9),(13,23),(9,17),(21,11),(20,20),(26,12),(16,21),(23,25),(14,17),(8,16),(11,18),(7,23),(17,19),(15,25),(14,5),(29,21),(19,7),(14,11),(6,21),(24,13),(21,23),(3,5),(14,24),(25,14),(7,18),(25,11),(16,6),(9,21),(4,23),(2,15),(7,21),(26,14),(11,20),(19,19),(17,13),(10,17),(17,31),(11,22),(9,16),(25,16),(12,24),(25,5),(7,15),(10,20),(23,5),(22,19),(18,21),(16,20),(18,6),(9,23),(9,20),(14,25),(20,9),(9,22),(11,16),(17,2),(6,12),(14,10),(14,13),(13,1),(24,22),(16,15),(18,23),(20,19),(15,16),(15,11),(8,13),(6,17),(10,15),(16,13),(17,17),(19,26),(23,11),(19,22),(8,18),(17,23),(16,19),(16,4),(23,14),(13,3),(12,14),(10,14),(2,21),(10,13),(16,17),(19,27),(5,17),(15,27),(12,15),(9,9),(9,24),(8,22),(11,24),(21,22),(5,16),(19,6),(10,5),(26,13),(8,30),(30,15),(25,12),(10,19),(24,18),(23,2),(10,18),(27,16),(25,27),(14,27),(6,15),(21,25),(6,16),(24,15),(10,21),(28,20),(24,28),(21,21),(21,7),(16,16),(10,24),(19,18),(10,3),(15,1),(30,3),(0,28),(10,23),(21,27),(10,22),(15,7),(18,11),(8,23),(29,20),(23,16),(15,14),(12,19),(8,19),(28,10),(13,14),(6,26),(24,19),(1,23),(27,20),(7,19),(18,22),
15:(9,16),(19,14),(12,10),(18,18),(5,19),(16,9),(26,13),(17,8),(25,9),(7,17),(26,20),(11,23),(10,12),(3,11),(18,20),(12,17),(22,17),(22,6),(29,19),(14,17),(27,20),(15,21),(16,28),(14,4),(13,22),(23,21),(25,8),(19,12),(21,6),(22,25),(21,23),(16,0),(9,20),(24,8),(12,11),(10,17),(15,25),(13,7),(8,3),(11,27),(11,16),(19,10),(9,12),(25,10),(18,27),(14,29),(21,3),(10,23),(30,20),(9,8),(15,19),(12,25),(10,25),(11,3),(20,22),(18,13),(8,5),(17,9),(12,23),(9,18),(21,11),(20,19),(26,11),(16,22),(24,25),(14,16),(8,16),(10,18),(7,22),(16,19),(14,25),(13,5),(29,22),(19,6),(14,12),(5,21),(25,13),(21,22),(3,4),(14,24),(25,15),(7,19),(25,12),(16,6),(10,21),(4,24),(2,16),(8,21),(25,14),(12,20),(19,18),(16,13),(10,16),(17,31),(11,21),(9,17),(25,16),(13,24),(25,6),(7,16),(11,20),(23,5),(22,18),(18,22),(16,21),(17,6),(8,23),(9,21),(13,25),(19,9),(9,23),(11,17),(17,1),(6,13),(14,9),(15,13),(14,1),(23,22),(17,15),(17,23),(20,18),(16,16),(16,11),(8,12),(5,17),(11,15),(16,12),(18,17),(20,26),(23,12),(19,21),(8,19),(17,22),(16,18),(16,4),(22,14),(13,3),(12,15),(9,14),(2,20),(10,14),(16,17),(19,28),(5,18),(16,27),(12,16),(10,9),(9,25),(9,22),(11,25),(21,21),(6,16),(18,6),(10,6),(27,13),(8,30),(29,15),(24,12),(9,19),(23,18),(23,2),(10,19),(27,17),(25,27),(13,27),(7,15),(21,25),(6,15),(24,14),(10,20),(29,20),(24,28),(20,21),(20,7),(17,16),(10,24),(19,17),(9,3),(15,1),(30,3),(0,28),(10,22),(20,27),(11,22),(16,7),(18,12),(8,22),(29,21),(24,16),(14,14),(11,19),(8,20),(28,10),(12,14),(6,26),(24,18),(0,23),(27,21),(6,19),(19,22),
16:(10,16),(19,15),(12,11),(18,18),(6,19),(15,9),(26,12),(17,9),(25,9),(7,18),(25,20),(11,22),(10,11),(3,12),(18,19),(12,16),(22,16),(22,7),(29,18),(13,17),(27,21),(16,21),(15,28),(14,4),(13,22),(24,21),(25,8),(19,11),(21,6),(22,24),(21,22),(16,1),(9,21),(24,8),(12,12),(9,17),(14,25),(12,7),(7,3),(11,26),(11,15),(18,10),(10,12),(25,10),(18,28),(14,29),(22,3),(10,24),(30,20),(8,8),(14,19),(11,25),(10,25),(11,3),(20,22),(19,13),(8,5),(16,9),(11,23),(9,19),(21,11),(20,18),(26,10),(15,22),(25,25),(14,17),(8,16),(10,17),(8,22),(15,19),(13,25),(12,5),(29,23),(19,5),(14,13),(5,22),(25,14),(21,21),(3,3),(14,24),(24,15),(7,20),(25,13),(16,7),(11,21),(4,25),(2,17),(7,21),(24,14),(12,19),(19,17),(15,13),(10,15),(17,31),(11,20),(9,16),(26,16),(13,23),(25,7),(7,17),(12,20),(23,5),(22,17),(18,23),(16,22),(16,6),(7,23),(10,21),(13,24),(18,9),(8,23),(11,18),(18,1),(6,14),(14,9),(15,14),(15,1),(23,21),(18,15),(16,23),(21,18),(16,15),(17,11),(9,12),(5,18),(11,14),(16,11),(18,17),(20,27),(23,13),(19,20),(8,20),(17,21),(16,17),(16,4),(22,15),(13,3),(12,15),(9,15),(2,19),(9,14),(16,16),(19,28),(5,19),(17,27),(11,16),(10,10),(9,26),(9,23),(11,24),(22,21),(6,16),(17,6),(9,6),(26,13),(8,30),(29,14),(23,12),(8,19),(22,18),(23,2),(10,18),(26,17),(25,27),(12,27),(7,16),(22,25),(6,15),(24,13),(9,20),(29,19),(24,28),(19,21),(20,8),(17,17),(9,24),(19,16),(9,3),(15,0),(30,3),(0,28),(10,23),(19,27),(10,22),(17,7),(19,12),(9,22),(29,22),(25,16),(13,14),(10,19),(8,21),(28,10),(12,14),(6,26),(24,17),(0,24),(27,22),(7,19),(18,22),
17:(9,16),(18,15),(12,12),(18,18),(6,19),(15,10),(26,11),(16,9),(25,9),(7,19),(24,20),(11,22),(11,11),(3,13),(19,19),(12,15),(22,15),(21,7),(30,18),(12,17),(27,22),(16,20),(14,28),(14,4),(13,21),(24,22),(24,8),(18,11),(21,6),(22,23),(20,22),(17,1),(10,21),(24,9),(12,13),(9,18),(13,25),(11,7),(6,3),(11,25),(11,14),(18,9),(10,13),(25,10),(18,29),(14,29),(23,3),(9,24),(30,20),(7,8),(14,18),(10,25),(10,24),(11,3),(20,21),(20,13),(8,5),(15,9),(11,23),(9,20),(21,11),(19,18),(26,10),(16,22),(25,25),(14,17),(8,16),(10,17),(9,22),(14,19),(12,25),(11,5),(29,24),(19,5),(14,14),(4,22),(26,14),(21,20),(3,3),(14,24),(23,15),(6,20),(25,14),(17,7),(11,20),(4,26),(2,17),(7,21),(23,14),(12,18),(19,16),(14,13),(10,14),(17,31),(11,19),(9,17),(27,16),(13,22),(25,8),(8,17),(13,20),(23,5),(22,16),(17,23),(16,23),(15,6),(7,22),(11,21),(13,24),(17,9),(7,23),(10,18),(19,1),(6,15),(14,9),(15,13),(16,1),(23,20),(18,14),(15,23),(20,18),(16,14),(17,11),(10,12),(5,19),(12,14),(15,11),(19,17),(21,27),(24,13),(19,20),(8,21),(16,21),(17,17),(16,4),(21,15),(13,3),(11,15),(10,15),(2,18),(9,15),(16,17),(19,28),(5,20),(18,27),(11,17),(10,11),(9,27),(8,23),(11,24),(23,21),(7,16),(16,6),(8,6),(25,13),(8,30),(29,13),(22,12),(8,18),(21,18),(23,2),(10,19),(25,17),(25,27),(11,27),(7,17),(22,24),(6,16),(24,12),(8,20),(29,18),(24,28),(18,21),(20,9),(18,17),(9,25),(19,15),(9,3),(15,1),(30,3),(0,28),(9,23),(19,27),(10,23),(18,7),(19,13),(10,22),(29,23),(26,16),(13,15),(9,19),(9,21),(28,10),(13,14),(6,26),(23,17),(0,25),(26,22),(8,19),(18,22),
18:(9,17),(17,15),(12,13),(18,19),(6,19),(14,10),(27,11),(16,10),(25,10),(7,20),(24,19),(11,23),(12,11),(3,14),(19,18),(12,14),(22,16),(20,7),(29,18),(11,17),(27,23),(17,20),(13,28),(14,4),(13,20),(24,23),(25,8),(17,11),(21,6),(21,23),(19,22),(18,1),(11,21),(24,8),(13,13),(9,19),(12,25),(11,6),(6,2),(11,24),(11,14),(17,9),(10,12),(24,10),(18,30),(14,29),(24,3),(9,23),(30,20),(7,8),(14,17),(10,26),(9,24),(11,3),(20,22),(20,12),(8,5),(14,9),(10,23),(10,20),(21,11),(18,18),(26,10),(16,21),(25,25),(13,17),(9,16),(10,16),(9,21),(13,19),(11,25),(11,4),(29,25),(19,5),(14,15),(4,23),(27,14),(21,19),(3,3),(14,24),(22,15),(6,21),(25,15),(17,6),(12,20),(4,27),(1,17),(8,21),(22,14),(13,18),(19,16),(14,13),(10,13),(17,31),(10,19),(8,17),(28,16),(13,21),(25,9),(8,18),(14,20),(23,5),(23,16),(17,24),(16,22),(14,6),(7,21),(12,21),(13,25),(16,9),(7,22),(10,17),(19,0),(6,16),(13,9),(15,13),(16,2),(23,19),(18,15),(14,23),(20,19),(16,13),(17,12),(10,11),(5,20),(13,14),(14,11),(20,17),(22,27),(24,14),(19,19),(8,22),(15,21),(17,16),(16,4),(21,16),(13,3),(11,16),(10,14),(2,17),(9,15),(16,18),(19,29),(6,20),(19,27),(11,18),(9,11),(10,27),(8,24),(12,24),(23,22),(8,16),(15,6),(7,6),(25,13),(8,30),(29,12),(21,12),(9,18),(21,18),(23,2),(10,18),(24,17),(25,27),(11,27),(7,18),(23,24),(6,17),(24,11),(8,20),(29,17),(24,28),(18,22),(19,9),(19,17),(10,25),(19,15),(9,3),(14,1),(30,3),(0,28),(9,22),(19,28),(10,24),(19,7),(19,14),(10,22),(29,24),(27,16),(13,16),(8,19),(10,21),(28,10),(14,14),(6,26),(22,17),(0,26),(27,22),(7,19),(17,22),
19:(8,17),(16,15),(13,13),(18,18),(6,19),(13,10),(27,10),(15,10),(26,10),(8,20),(23,19),(12,23),(12,10),(2,14),(19,17),(12,13),(22,15),(19,7),(29,19),(12,17),(27,24),(18,20),(12,28),(14,4),(13,21),(24,23),(25,7),(16,11),(21,6),(21,22),(19,21),(19,1),(12,21),(24,8),(14,13),(8,19),(11,25),(10,6),(6,2),(11,23),(12,14),(17,8),(9,12),(23,10),(18,31),(14,29),(25,3),(8,23),(30,20),(7,8),(14,16),(11,26),(9,24),(11,3),(20,22),(20,13),(8,5),(13,9),(9,23),(11,20),(21,11),(18,17),(26,11),(16,21),(25,25),(14,17),(10,16),(10,17),(9,20),(12,19),(10,25),(10,4),(29,26),(19,5),(14,15),(4,24),(28,14),(21,18),(3,3),(14,24),(21,15),(6,22),(25,16),(18,6),(13,20),(4,28),(2,17),(9,21),(21,14),(14,18),(19,16),(15,13),(10,12),(17,31),(9,19),(7,17),(28,15),(13,22),(25,10),(9,18),(14,19),(23,5),(24,16),(17,24),(16,22),(13,6),(7,20),(12,20),(13,25),(15,9),(7,22),(10,18),(20,0),(7,16),(13,8),(16,13),(17,2),(23,18),(18,14),(13,23),(20,19),(17,13),(17,11),(11,11),(5,21),(14,14),(14,10),(20,16),(23,27),(24,15),(19,18),(8,22),(14,21),(17,15),(16,4),(21,17),(13,3),(11,17),(10,13),(3,17),(9,15),(16,19),(19,28),(6,21),(20,27),(12,18),(10,11),(11,27),(8,25),(12,25),(24,22),(9,16),(14,6),(7,7),(25,13),(8,30),(30,12),(20,12),(9,17),(22,18),(23,2),(10,19),(23,17),(25,27),(12,27),(8,18),(24,24),(6,16),(24,10),(8,21),(29,16),(24,28),(18,23),(19,10),(20,17),(10,24),(18,15),(9,3),(13,1),(30,3),(0,28),(9,22),(19,27),(10,23),(19,6),(19,15),(10,21),(29,24),(28,16),(12,16),(7,19),(11,21),(28,10),(15,14),(6,26),(22,16),(0,27),(27,21),(7,18),(18,22),
20:(8,18),(16,16),(13,14),(18,18),(5,19),(13,9),(27,9),(14,10),(25,10),(8,21),(22,19),(12,24),(13,10),(2,15),(19,16),(12,12),(23,15),(18,7),(29,20),(11,17),(27,25),(18,21),(11,28),(14,4),(14,21),(24,24),(26,7),(16,10),(21,6),(20,22),(19,20),(19,0),(12,22),(24,8),(13,13),(7,19),(10,25),(9,6),(6,2),(11,22),(12,13),(16,8),(8,12),(24,10),(18,31),(14,29),(26,3),(7,23),(30,20),(7,8),(13,16),(11,27),(9,24),(11,3),(20,21),(20,12),(8,5),(13,8),(8,23),(12,20),(21,11),(17,17),(26,10),(16,21),(25,25),(13,17),(10,15),(9,17),(9,19),(12,19),(9,25),(10,3),(29,26),(19,5),(14,16),(4,25),(29,14),(21,17),(3,3),(14,24),(21,16),(5,22),(25,17),(19,6),(13,19),(5,28),(2,18),(10,21),(20,14),(14,17),(19,15),(14,13),(9,12),(17,31),(10,19),(6,17),(27,15),(13,21),(25,11),(10,18),(15,19),(23,5),(25,16),(17,24),(16,22),(12,6),(7,20),(13,20),(13,25),(15,10),(7,22),(10,17),(21,0),(8,16),(13,7),(15,13),(17,3),(23,19),(18,15),(12,23),(20,19),(17,13),(18,11),(11,10),(5,21),(15,14),(14,9),(20,16),(23,28),(24,16),(19,17),(8,22),(14,20),(17,14),(16,4),(20,17),(13,3),(11,18),(10,13),(3,16),(9,14),(16,20),(19,28),(6,22),(21,27),(12,18),(10,12),(12,27),(8,25),(11,25),(24,23),(9,15),(13,6),(6,7),(25,13),(8,30),(30,11),(19,12),(8,17),(21,18),(23,2),(11,19),(23,18),(25,27),(12,28),(8,19),(25,24),(6,15),(24,9),(7,21),(29,15),(24,28),(17,23),(19,11),(20,18),(11,24),(17,15),(9,3),(12,1),(30,3),(0,29),(9,21),(19,27),(10,24),(20,6),(19,14),(10,20),(29,24),(29,16),(11,16),(6,19),(12,21),(28,10),(16,14),(6,26),(22,15),(0,28),(27,20),(7,17),(18,22),
21:(7,18),(15,16),(13,15),(18,18),(5,18),(14,9),(27,8),(14,11),(25,9),(9,21),(21,19),(11,24),(13,9),(2,16),(20,16),(12,11),(22,15),(17,7),(29,20),(10,17),(27,26),(19,21),(10,28),(14,4),(14,21),(24,25),(27,7),(15,10),(21,6),(20,21),(19,19),(20,0),(13,22),(25,8),(12,13),(6,19),(9,25),(8,6),(6,2),(11,21),(12,12),(16,7),(9,12),(25,10),(18,31),(14,29),(27,3),(7,24),(30,20),(7,8),(12,16),(11,28),(9,24),(11,3),(21,21),(21,12),(8,5),(13,7),(7,23),(12,21),(21,11),(17,16),(26,10),(15,21),(25,25),(14,17),(10,15),(8,17),(9,18),(11,19),(8,25),(9,3),(29,26),(19,5),(13,16),(4,26),(29,15),(20,17),(3,3),(14,24),(21,17),(5,23),(25,18),(20,6),(13,18),(5,29),(2,19),(10,21),(20,13),(14,16),(18,15),(13,13),(9,11),(17,31),(10,18),(5,17),(27,16),(13,20),(25,12),(11,18),(16,19),(23,5),(26,16),(17,25),(16,22),(11,6),(7,19),(14,20),(13,25),(14,10),(7,22),(9,17),(21,0),(9,16),(14,7),(14,13),(18,3),(24,19),(17,15),(11,23),(20,19),(16,13),(18,10),(11,9),(5,21),(15,13),(15,9),(21,16),(24,28),(24,17),(19,16),(8,22),(14,19),(17,13),(16,4),(19,17),(13,3),(12,18),(10,13),(3,15),(10,14),(16,21),(19,28),(6,22),(22,27),(12,19),(10,12),(13,27),(7,25),(11,25),(24,24),(9,14),(12,6),(5,7),(25,13),(8,30),(30,10),(18,12),(8,16),(22,18),(23,2),(11,20),(23,19),(25,27),(12,27),(9,19),(26,24),(6,14),(24,8),(7,20),(28,15),(24,29),(17,24),(18,11),(21,18),(10,24),(17,14),(8,3),(11,1),(30,3),(0,30),(9,20),(19,27),(10,25),(20,7),(19,15),(10,19),(29,24),(29,16),(11,17),(5,19),(13,21),(28,10),(15,14),(6,26),(21,15),(0,29),(27,20),(6,17),(18,22),
22:(7,17),(14,16),(13,16),(18,18),(5,17),(13,9),(27,7),(14,12),(25,9),(10,21),(20,19),(11,24),(13,8),(2,17),(21,16),(12,10),(22,16),(16,7),(29,20),(9,17),(27,27),(20,21),(9,28),(14,4),(15,21),(24,26),(28,7),(14,10),(22,6),(20,20),(18,19),(20,0),(13,23),(25,7),(12,12),(5,19),(8,25),(8,5),(6,2),(11,20),(12,11),(15,7),(9,12),(25,10),(18,31),(14,29),(27,2),(7,23),(30,20),(7,8),(11,16),(11,29),(9,24),(11,3),(21,22),(21,11),(8,4),(12,7),(6,23),(13,21),(22,11),(17,15),(26,10),(16,21),(25,25),(14,17),(10,16),(8,17),(8,18),(10,19),(7,25),(8,3),(29,26),(19,5),(12,16),(4,27),(29,16),(20,16),(3,3),(14,24),(20,17),(4,23),(25,19),(21,6),(13,17),(5,30),(2,20),(11,21),(19,13),(14,15),(18,14),(12,13),(9,10),(17,31),(10,17),(5,16),(28,16),(13,19),(25,13),(12,18),(17,19),(23,5),(27,16),(17,26),(15,22),(10,6),(7,18),(15,20),(13,25),(13,10),(7,22),(9,18),(21,0),(9,16),(13,7),(15,13),(19,3),(23,19),(18,15),(10,23),(20,18),(16,13),(19,10),(11,8),(5,21),(15,12),(14,9),(21,15),(25,28),(24,18),(19,17),(8,22),(14,18),(17,12),(16,4),(18,17),(13,3),(12,19),(10,13),(3,14),(10,15),(16,22),(19,28),(6,22),(23,27),(12,20),(10,12),(14,27),(7,26),(11,25),(24,25),(10,14),(11,6),(4,7),(25,14),(8,30),(30,9),(18,13),(7,16),(21,18),(23,2),(11,19),(22,19),(25,27),(11,27),(9,20),(26,23),(6,13),(25,8),(6,20),(29,15),(24,28),(17,25),(18,12),(21,19),(10,24),(17,13),(7,3),(10,1),(30,3),(1,30),(9,21),(19,27),(10,26),(20,8),(19,16),(10,18),(29,24),(29,17),(11,18),(5,18),(14,21),(28,10),(14,14),(6,26),(21,14),(0,30),(27,20),(6,16),(18,22),
